InstrumentID,SymbolFull
1960,SLGN
1994,LISP.ZU
2070,RIO.L
2081,ABDN.L
2089,TLW.L
2233,NDA_SE.ST
2237,HM-B.ST
2241,SWED-A.ST
2263,VWS.CO
2361,00241.HK
2397,06060.HK
2436,EBC
2575,BC8.DE
2591,JUN3.DE
2689,EMG.L
2691,ZIG.L
2738,CWK.L
2785,CARD.L
2904,ICGA.DE
2925,WCO2.DE
2935,IS3T.DE
2978,2B7A.DE
3022,XLP
3028,IBB
3032,BC.MI
3043,QDVP.DE
3051,DXS3.DE
3069,SOMA.OL
3102,DBA
3147,IUSG
3155,IPAC
3167,ARKW
3210,PHYS
3247,VB
3283,LASTIK.HE
3289,ANTIN.PA
3356,IBDR
3363,9999.HK
3568,AYV.PA
3580,MRN.PA
3687,BVB.DE
3705,AAD.DE
3719,IUS7.DE
4073,HTZ
4143,SCI
4212,FAST
4236,AVGO
4242,PBR.A
4372,TSCO
4387,SW
4399,TTD
4427,XLC
4431,XBI
4464,SCO
4482,TME
4510,ASRNL.NV
5003,STMPA.PA
5028,MMB.PA
5628,CNMD
5641,PODD
5710,USFD
5763,RF.PA
5779,WLN.PA
5966,EFX
5997,ARWR
6072,CRL
6108,LPSN
6152,MRNA
6174,AIHS
6270,RIOT
6288,TRVN
6305,ACMR
6459,LSCC
6510,PTEN
6518,RIGL
6609,BBAR
6624,BSX.US
6681,ELF
6787,MSGS
6801,NYT
6864,SUN
6960,GOVT
7021,TCL.ASX
7027,ALL.ASX
7090,SFR.ASX
7100,SGM.ASX
7803,OMAB
7888,HDSN
7919,NXRT
7961,BBT
7963,OFIX
8020,CSP1.L
8047,ABNB
8102,QQQJ
8104,SF.US
8647,EVGO
8672,SNY
8690,OZON
8821,TBN
8825,SOBO
8843,TDY
8864,SITE
8898,TNET
8908,EXPO
8924,SSB
8985,FNB
9036,IOVA
9099,FIGS
9115,COMP.US
9142,SBLK
9255,SOFI
9273,MQ
9403,D26A.L
9474,NSIT.US
9513,AMLX
9616,ULCC
9630,LTH
9667,VCEL
9702,XMTR
9764,HCSG
9788,MTX
9792,ABOS
9806,SXI
9857,NWN
9869,JBSS
9961,NABL
9963,EYPT
9969,MCFT
9975,FWRG
9995,PAX
10028,SPINNEYS.AE
10054,SAFT
10074,LNZA
10219,ESQ
10227,ACTG
10268,PRLH
10277,AVIR
10287,CVGI
10299,ATLX
10317,AIP
10366,UPLD
10382,HGTY
10405,FBRT
10421,GRC.US
10478,MLR
10545,CTGO
10608,OD7C.DE
10614,XY4P.DE
10632,L8I7.DE
10679,GMD.ASX
10740,SOAR
10763,VRE
10777,EIDO
10786,UCON
10804,HEZU
10816,KSA
10820,HEDJ
10824,SECT
10895,PSNL
11096,WHF
11151,KRRO
11198,BOWL.L
11253,TMT.L
11255,HSW.L
11327,WIL.L
11360,TTG.L
11380,LABS.L
11461,TRCS.L
11485,POLB.L
11573,LIT.L
11756,STAR.L
11913,INDI.L
12165,MRP
12192,ADPORTS.DH
12210,DKL
12236,1SXP.DE
12242,SIX3.DE
12275,CHG.DE
12298,GSC1.DE
12304,TTR1.DE
12355,MXHN.DE
12371,XTP.DE
12375,MVV1.DE
12377,MPCK.DE
12381,S188.DE
12383,BIKE.DE
12422,CA1.DE
12426,DLX.DE
12438,SUR.DE
12449,VEZ.DE
12461,M3B.DE
12548,CY1K.DE
12607,BAMNB.NV
12713,WHATS.BR
12719,INCLU.BR
12753,SNC.LS
12821,VEI.OL
12866,ABG.OL
12876,DDRIL.OL
12882,KMCP.OL
12901,OTEC.OL
12921,ROMER.OL
12962,JIN.OL
12996,SOGN.OL
13057,ALCAT.PA
13191,CRAV.PA
13193,ALLDL.PA
13230,LAT.PA
13568,FTSL
13580,CANG
13611,NP
13635,OXY.RTH
13670,6818.HK
13694,6618.HK
13696,836.HK
13698,291.HK
13716,6990.HK
13726,9901.HK
13785,PANDXb.ST
13802,EPROb.ST
13820,BEIAb.ST
13829,SKISb.ST
13874,MUSTI.HE
13896,FSECURE.HE
13935,EMBLA.CO
13953,AOJb.CO
13963,COLUM.CO
14244,CP9.PA
14272,KRBN.DH
14302,ELVR
14342,INTU.RTH
14375,LAES
14381,SNGX
14417,SOUN.RTH
14423,MBRFY
14460,AGMB
14759,LIN.RTH
14799,DHI.RTH
14896,DPZ.RTH
15048,MKC.RTH
15138,LW.RTH
15168,PVLA
15170,KYIV
15188,BETR
15198,VSNT
15331,EEUE.PA
15343,SDUE.L
15360,FLXT.L
15378,UNIC.L
15388,CC1U.L
15417,WENU.L
15433,CPXJ.L
15441,IJPD.L
15470,MWOH.DE
15480,WBKN.DE
15510,SD3PEX.DE
15626,SILJ
100011,SKL
100015,IOTX
100068,CRV
100078,BAL
100183,LTCGBP
100224,ETHCNH
100326,SEI
100330,INJ
100336,LDO
100342,ORCA
204014,OIL.WTI.JUN26
213002,AUDUSD.MAR26
1000142,SBM.ASX
1000445,OCL.ASX
1001018,WIA.ASX
1001272,CAT.ASX
1001696,AYA.ASX
1001956,BRE.ASX
1013328,SAFETYB.ST
1013815,BIFB.CO
1013855,MVIR.ST
1019075,LOIHDE.HE
1019077,MER.ST
1027478,FG.ST
1027493,ANNEB.ST
1047901,BIO-B
1047928,EP
1047952,CGTL
1048295,ACCS
1048362,NWFL
1048425,BCDA
1048435,FUNC
1048443,ERNA
1048561,CODA
1048727,AWX
1048805,MLSS
1049050,CRWS
1049085,INTZ
1049090,GENC
1049100,LPTH
1049118,MNDO
1049230,RIME
1049305,ELVA
1049348,BWEN
1049500,HFBL
1049588,SNOA
1049755,QCLS
1049812,AACG
1049877,RSSS
1050466,ICMB
1050468,ENLV
1050547,PRHI
1050553,PZG
1050625,PPBT
1050635,YRD
1050666,CPHC
1050696,NODK
1050794,SLGL
1050800,RDVT
1050826,AGAE
1050830,KXIN
1050920,CYCN
1050983,INMB
1051076,ALC
1051246,NYC
1051400,UHG
1051667,MOBX
1051684,CNL
1051789,MYNZ
1052094,DCX
1052145,FTEL
1052251,SUUN
1052434,MAMO.US
1052481,LUD
1052579,SIMA
1052823,BUUU
1061322,BO.MI
1061334,ITW.MI
1061522,AVIO.MI
32,GER40
389,UKNatGas.FUT
1205,EOAN.DE
1265,SU.PA
1288,ISP.MI
1343,KVYO
1400,NESN.ZU
1445,AXB.L
1476,MCK
1505,ELV
1718,BALL
1727,VC
1748,ES
1765,HII
1837,RF
1985,SCAB.ST
2077,SBRY.L
2116,THG.L
2128,KNOS.L
2209,UBSI
2301,3988.HK
2318,0902.HK
2367,00388.HK
2371,00880.HK
2532,PAT.DE
2553,HNR1.DE
2559,AT1.DE
2578,SAX.DE
2597,FRGE
2684,ROR.L
2707,MONY.L
2742,BYG.L
2769,GNC.L
2772,MAB.L
2841,PIN.L
2900,MU.RTH
3015,IYR
3024,XLY
3158,IAGG
3239,TMF
3325,BEN.ASX
3424,RSPT
3664,8TRA.DE
3691,MBB.DE
3696,LPK.DE
3708,FDR.MC
4046,DPZ
4191,YELP
4235,BHP
4246,ITUB
4350,NLY
4380,STNE
4428,BKLN
4539,TWEKA.NV
5262,MGNI
5421,KEX
5534,PSG.MC
5607,AVAV
5694,STAG
5854,INVEB.ST
6013,SUZ
6025,COLD
6099,CNK
6105,INGN
6167,CODX
6168,COIN
6229,SCPX
6318,CDLX
6368,VXUS
6448,INMD
6534,SLM
6606,AVTR
6611,BDC
6618,BKD
6697,EXK
6773,MAC
6791,NAT
6934,NGD
7055,IAG.ASX
7143,LIC.ASX
7913,CVGW
7949,TBPH
8000,SAOC
8006,EBS
8794,SUNS
8804,SNDK
8892,VICR
8905,OMF
8916,OZK
8957,ATKR
8961,LIVN
9068,CLVT
9093,NCNO
9137,ALLO
9432,JOBY
9464,BRZE
9476,YMM
9485,HEI.A
9491,MZTI
9545,NGVT
9574,DNLI
9583,CTRE
9609,WD
9618,IPAR
9620,MOG.A
9623,OTTR
9647,CSGS
9737,KRUS
9752,ADUS
9850,ADPT
9867,PFS
9878,BANF
9914,MEG.US
9938,TRMK
9972,RAPT
10020,AMANAT.AE
10118,TIPT
10198,CCSI
10209,WASH
10221,NTGR
10240,DSP
10243,OSPN
10269,CVRX
10295,SMTI
10396,CTOS
10432,LOMA
10456,IIIN
10467,EGY
10482,JILL
10488,TPB
10536,ONIT
10639,QDVK.DE
10642,WTEJ.DE
10648,XSVT.DE
10719,ABB.ASX
10731,STTK
10811,SPYX
10817,AOM.US
10869,ITB
10962,OXSQ
10996,GLUE
11006,TLS
11022,KNOP
11036,KFS
11041,LE
11054,PCYO
11092,FBYD
11114,EDN
11136,OVLY
11154,FRPH
11260,TAM.L
11269,TIG.L
11276,FSG.L
11282,SYME.L
11325,CREI.L
11553,KEYS.L
11566,CAPD.L
11625,SDG.L
11788,FARN.L
12158,ZINC.L
12204,IBKR.RTH
12245,KTA.DE
12326,SB1.DE
12330,EXL.DE
12347,HIGH.DE
12504,MWB0.DE
12546,CPX.DE
12649,CTAC.NV
12677,GIMB.BR
12682,RECT.BR
12690,TINC.BR
12701,ECONB.BR
12707,OBEL.BR
12847,AKH.OL
12871,NORAM.OL
12922,NORTH.OL
12935,NOAP.OL
12974,HKY.OL
12998,ADS.OL
13024,S30.PA
13067,ARAMI.PA
13087,TFF.PA
13109,ALLIX.PA
13147,ALDEL.PA
13152,BUR.PA
13155,ALHEX.PA
13169,ALNRG.PA
13170,ALSGD.PA
13176,ALPDX.PA
13204,ALKLA.PA
13222,HDF.PA
13234,GRVO.PA
13270,ALIKO.PA
13274,ALDLS.PA
13548,MEUS.L
13616,APLT.CVR
13647,CVR GBIO
13662,9961.HK
13673,2015.HK
13699,1179.HK
13705,670.HK
13847,TROAX.ST
13861,SANOMA.HE
13876,REG1V.HE
13913,VERK.HE
13922,SUY1V.HE
13933,ALMB.CO
14283,SBET
14385,DFLI
14404,SRFM
14408,VANI
14431,JBS
14454,WEL7.DE
14458,RS2U.PA
14478,FDD
14483,CONY
14503,ZPRD.DE
14829,NDAQ.RTH
14871,IDXX.RTH
14880,CAH.RTH
14972,ALGN.RTH
14978,ED.RTH
14987,CLX.RTH
15019,NVR.RTH
15034,HST.RTH
15123,AVY.RTH
15177,SUPX
15183,IDR.US
15195,ASST
15205,AERO.US
15252,SION
15300,H50E.L
15303,CS1.PA
15317,BRES.PA
15377,MOBI.L
15425,SASU.L
15431,CEMA.L
15432,CEUU.NV
15443,IDVY.L
15449,LGEG.L
15457,ID32.L
15492,B29I.DE
100039,COMP
100051,ENJ
100057,FLR
100086,LUNA2
100096,JASMY
100158,ETHAUD
100211,XLMEUR
100263,GOLDBTC
100340,SUI
100434,ENA
100446,HYPE
202004,RUSSELL.MAR26
211002,EURUSD.MAR26
1000047,KCN.ASX
1000074,ALK.ASX
1000234,VAU.ASX
1000377,SRV.ASX
1001053,IPG.ASX
1001125,AQZ.ASX
1001245,OCC.ASX
1013116,SEBC.ST
1014028,PROFB.ST
1014555,MSONB.ST
1015161,G5EN.ST
1015318,TULAV.HE
1016540,SKAKO.CO
1017026,SEAF.ST
1019964,TRIANB.ST
1020665,SSABBH.HE
1021369,IMMNOV.ST
1021583,SYNACT.ST
1028514,TOIVO.HE
1047886,AAME
1047979,NC
1048015,FUSB
1048343,HHS
1048544,KVHI
1048597,HWBK
1048624,ACHV
1048640,ASTC
1049054,EBMT
1049385,CXDO
1049488,KYNB
1049553,PLAG
1049631,BLIN
1050029,ORIS
1050125,CBIO
1050128,FBIO
1050282,CPAC
1050325,IMMP
1050391,AKTX
1050532,ARTL
1050708,MATH.US
1050723,YYAI
1050730,ELBM
1050735,NCSM
1050779,BIAF
1050855,VMD
1051009,DEC
1051102,RERE
1051170,SOGP
1051237,EBON
1051279,NAUT
1051287,REVB
1051362,NBTX
1051374,BON
1051385,MSGM
1051402,ADAG
1051421,INNV
1051436,SPWR
1051472,SMTK
1051541,FLYX
1051643,ACOG
1051659,EUDA
1051951,UBXG
1052043,TGL
1052182,FGNX
1052186,AIXI
1052230,MSIF
1052274,EHGO
1052383,PMNT
1052557,ABVE
1052673,OMSE
1052741,MWYN
1052885,OYSE
1052907,DAIC
1058184,TCGL
1059274,BHM
1059281,FVR
1059330,LATA
1061299,GAB.MI
1061384,EUK.MI
1061664,AGP.MI
5,USDJPY
38,HKG50
44,USDRUB
559,GOLD.24-7
1018,HD
1086,STIP
1131,ANF
1186,UBER
1198,NATL
1200,SIE.DE
1228,CON.DE
1257,ORA.PA
1287,G.MI
1299,SRG.MI
1328,GRF.MC
1340,SAB.MC
1446,SBID.L
1488,SHAK
1500,KR
1525,TSN
1556,USB
1573,KSS
1583,MO
1634,TXN
1743,PWR
1843,APH
1859,LDOS
1900,MDU
1918,NVR
1981,ATCO-B.ST
2018,BNZL.L
2020,BRBY.L
2044,ITRK.L
2051,LSEG.L
2104,NETC.CO
2165,QLT.L
2281,UPM.HE
2323,2899.HK
2325,1898.HK
2338,3968.HK
2344,6030.HK
2358,00027.HK
2374,01055.HK
2409,101.HK
2441,HESM
2459,NJR
2488,DAVE
2512,DWNI.DE
2609,OSB.L
2704,INCH.L
2727,TEP.L
2745,JD.L
2820,MTRO.L
2873,UHAL.B
2889,FG
2909,CEBP.DE
2918,G2X.DE
2985,IS0S.DE
3009,EFA
3150,IEUR
3152,ISTB
3162,IMTB
3213,PSLV
3264,DNORD.CO
3274,QDVY.DE
3353,ONT.L
3364,9633.HK
3536,MAIRE.MI
3559,MOL.MI
3583,LSS.PA
3682,VH2.DE
4009,AN
4033,CME
4039,CVI.US
4066,GRMN
4080,INCY
4138,ROP
4245,DD
4272,CCL
4306,APTV
4323,VEEV
4446,EWG
4453,XS6R.L
4509,ASML.NV
4524,IMCD.NV
5029,MMT.PA
5210,ENTG
5416,ITT
5507,FTCHQ
5656,QTTOY
5730,RBREW.CO
5742,KBC.BR
5750,COFB.BR
5764,ETL.PA
5813,AVOL.ZU
6026,BZUN
6077,MTDR
6224,GLBS
6230,HTGMQ
6332,EXPI
6401,CHEF
6464,MCRB
6499,PFLT
6596,AOS
6668,DEI
6680,EGP.US
6691,ESRT
6703,COUR
6733,HPP
6810,PD
6817,PHR
6940,SQM
7008,NAB.ASX
7060,LTR.ASX
7081,STW.ASX
7152,WAF.ASX
7887,SD.US
7964,BBDC
8632,UPST
8679,BP.US
8710,LAW
8714,IVVD
8724,CIB
8753,AMZN.RTH
8822,SEG
8826,KLC
8836,NDAQ
8986,ACIW
8993,AUPH
9017,RSKD
9029,TEX
9086,ASGN
9100,RARE.US
9147,GENI
9149,SNBR
9443,WFRD
9449,SYM
9479,KRYS
9508,SLF
9518,HIMS
9644,BZH
9703,IRON
9765,INVZ
9777,BANR
9832,CTS
9840,INOD
9870,MBUU
9919,CRMT
9949,GSBD
9986,WABC
10065,PEBO
10075,QCRH
10077,ARDX
10098,CNOB
10110,BBSI
10153,NN
10173,CRESY
10183,PAHC
10195,ARTNA
10234,SPRY
10255,CGNT
10257,UTMD
10308,LFCR
10408,BCSF
10422,BLX
10442,PLOW
10556,XDEW.DE
10597,EUNR.DE
10629,SD3EEX.DE
10641,SYBG.DE
10692,DHC
10704,TPST
10710,ORGO
10733,EQX
10787,TLK
10823,GNMA
10888,NOTE
10894,NUVB
10933,AIOT
10961,DCTH
10971,BDTX
11047,ANVS
11148,PFIS
11160,AIVL
11291,HWG.L
11423,BVXP.L
11426,CHAR.L
11438,DOTD.L
11497,MIDW.L
11574,NFX.L
11861,MANO.L
12152,ETHA.US
12190,EASYLEAS.DH
12197,ASM.DH
12260,WUW.DE
12264,M12.DE
12291,C3RY.DE
12332,MDG1.DE
12338,PYR.DE
12380,BWB.DE
12437,BIO.DE
12492,IUR.DE
12498,ISHA.DE
12515,HLG.DE
12557,TGT.DE
12614,ECMPA.NV
12645,EAS2P.NV
12714,VASTB.BR
12789,SNI.OL
12841,AKAST.OL
12849,ZAP.OL
12924,EMGS.OL
13044,NANO.PA
13058,AL2SI.PA
13072,74SW.PA
13149,SBT.PA
13233,ATEME.PA
13245,ALNTG.PA
13282,DEEZR.PA
13296,ALGIR.PA
13593,STUB
13608,EXE.RTH
13614,PXED
13622,CVX.RTH
13687,6806.HK
13728,2799.HK
13762,ADDTb.ST
13768,HOLMb.ST
13836,NCAB.ST
13859,OVZON.ST
13879,EQV1V.HE
13883,LINDEX.HE
14285,TLN
14293,NUTX
14303,LGN
14318,UAL.RTH
14426,DNN
14428,NXE
14854,HPE.RTH
14923,LYV.RTH
14925,DLR.RTH
14980,PPL.RTH
15027,NTRS.RTH
15043,PPG.RTH
15067,TYL.RTH
15102,MOS.RTH
15130,SOLV.RTH
15137,GL.RTH
15157,MDLN
15161,NAGE
15191,INDV
15212,OPENW
15273,CSG.NV
15279,30IA.IM
15422,TFRN.L
15438,DPYA.L
15477,PRAE.DE
15495,IVOA.DE
15524,XXSC.DE
100048,MANA
100060,CHZ
100089,ENS
100182,LTCEUR
100186,LTCCAD
100213,ZECETH
100243,XLMCHF
100425,POPCAT
100445,WLFI
200004,SP500.MAR26
205006,1OZ.GOLD.APR26
209019,SILVER.DEC26
1000506,AMA.ASX
1001039,SHA.ASX
1001080,DTR.ASX
1001200,SMI.ASX
1001784,JDO.ASX
1013382,SVOLB.ST
1014569,PIONB.ST
1015304,MEKO.ST
1015310,BOREO.HE
1015312,NLG1V.HE
1015664,ENRO.ST
1016525,BALCO.ST
1019962,ARVOSK.HE
1020518,FOIB.ST
1025330,QLINEA.ST
1048092,CSBR
1048361,LCUT
1048375,TULP
1048511,IHT
1048554,BRBS
1048562,SFBC
1048793,SLNG
1048816,SNDA
1048826,HCAI
1048850,MTEX
1048909,KINS
1048942,AGM-A
1048962,BOSC
1049066,ICCM
1049306,JVA
1049406,CTSO
1049451,TCRT
1049554,ITP
1049556,LEXX
1049653,AEI
1049740,SNWV
1049758,PMAX
1049838,MDXH
1049998,SOWG
1050318,SNES
1050406,ELTX
1050448,VNCE
1050458,FCUV
1050460,IKT
1050465,RNXT
1050681,MYSZ
1050789,MSC
1050799,ADIL
1050841,ENSC
1050921,UGRO
1051210,FTHM
1051261,RBOT
1051342,IMA
1051407,TLSI
1051527,FOA
1051556,ZENV
1051619,CTOR
1051631,NXXT
1051796,CDIO
1051825,MTEK
1051841,AKAN
1051876,AIRJ
1051922,CSAI
1052167,AIIO
1052380,SCAG
1052405,BTOC
1052448,ZYBT
1052533,NTCL
1052837,PELI
1052847,ANTA
1052889,CHPG
1059222,LOAN
1059243,WHLR
1059559,SSM
1060371,EVMN
1061311,RAT.MI
1061335,CLE.MI
1065666,CITR
15,CADJPY
56,CADCHF
253,CHINA50
1063,LNTH
1076,VERU
1126,ADBE
1165,SMG
1171,CRBP
1189,SURF.CVR
1293,MFEB.MI
1316,BBVA.MC
1363,ODD
1365,ARM
1413,SGSN.ZU
1436,KXI
1597,CNC
1606,PPG
1687,GLW
1760,CMS
1779,R
1791,EME
1796,NTAP
1883,TPR
1966,MAR
2019,BP.L
2093,ULVR.L
2230,YAR.OL
2246,ALFA.ST
2265,PNDORA.CO
2270,HLUNB.CO
2328,0753.HK
2379,01177.HK
2389,02382.HK
2415,823.HK
2429,9926.HK
2464,AEIS
2494,KO.RTH
2495,INTC.RTH
2541,HLE.DE
2601,MGAM.L
2648,IWG.L
2756,PETS.L
2844,EOT.L
2866,FBK
2906,QDVH.DE
2931,IS0M.DE
2962,CS.ST
3027,SSO
3048,IEML.L
3111,RWR
3140,AGG
3200,LIT.US
3236,SVXY
3310,AIA.ASX
3572,VU.PA
3573,MERY.PA
3668,ELG.DE
4260,NOW
4324,IWR
4400,SRPT
4447,ASHR
4494,MUB
4508,ASM.NV
4533,RAND.NV
5022,ADP.PA
5533,PHM.MC
5591,AMS.ZU
5679,ZEPP
5707,PFGC
5732,GLPG.NV
5744,SOF.BR
5757,JMT.LSB
5847,EPIA.ST
6040,GOSS
6081,VAC
6177,TTEK
6194,BNGO
6231,IDEXQ
6278,SRNE
6296,VXRT
6297,WATT
6313,ARCT
6326,DOMO
6424,FOXA
6501,PGNY
6614,BE
6642,SKLZ
6655,CPA
6711,GDOT
6730,HMY
6792,NBR
6811,PDM
6871,TDC
6945,EFR
7095,CHN.ASX
7140,CMM.ASX
7151,ING.ASX
7764,UHAL
7889,HUYA.US
7898,PRDO
7915,TOWN
7981,PHAT
8009,AGEN
8654,CMRC
8683,STM.US
8711,VTEX
8739,ICLN
8774,AXP.RTH
8802,VRM
8849,PCTY
8910,NVT
8923,NFE
8939,QLYS
8977,FUL
9005,CYRX
9010,SCATC.OL
9050,SPHR
9075,TTC
9089,VVV.US
9152,MHO
9245,TBLA
9284,SG
9285,DNA
9288,CART
9402,SMCI.RTH
9405,MSTR.RTH
9409,RIOT.RTH
9454,BZ
9741,GTX.US
9746,AIR.US
9762,KT
9822,HLIO
9858,TARS
9871,UTZ
9889,MATV
9922,APOG
9953,KNTK
9970,NAAS
9993,ACRE
10091,CGBD
10093,CTBI
10123,CCB
10161,SVRA
10170,RGP
10182,ALEC
10224,FFIC
10242,LIND
10296,CZFS
10379,TKC
10386,PAY.US
10427,DRD
10457,GNE
10473,TRTX
10507,PKE
10550,NINEQ
10581,OOEA.DE
10594,IUS6.DE
10595,SX7PEX.DE
10607,LYXNRJ.DE
10619,OD7F.DE
10628,X03G.DE
10647,SXKPEX.DE
10675,BIVI
10738,OPTX
10741,INTS
10744,CCG
10812,SLNO
10822,FIXD
10828,EAGG
10841,IGLB
10896,TECX
10922,POWW
10947,MYPS
11011,SLDB
11117,FSTR
11157,IXG
11234,LGLD.L
11314,MAB1.L
11439,NANO.L
11554,HCM.L
11569,VRS.L
11653,ORCP.L
12160,ALUM.L
12214,CAI
12279,PSAN.DE
12475,ACX.DE
12499,ABS2.DE
12545,EAD.DE
12592,E8X.DE
12642,HOLCO.NV
12662,AZE.BR
12699,EKOP.BR
12752,MAR.LS
12885,PARB.OL
12889,EIOF.OL
12900,CAPSL.OL
12960,PRYME.OL
12972,TEKNA.OL
13006,GRONG.OL
13019,ALMDT.PA
13073,NACON.PA
13083,ALMCP.PA
13112,ALGAE.PA
13202,BSD.PA
13203,ALXIL.PA
13574,OFRM
13588,MIAX
13633,BLK.RTH
13710,6178.HK
13753,3347.HK
13764,BEIJb.ST
13817,VITb.ST
13878,GRK.HE
13894,RELAIS.HE
13928,APETIT.HE
13975,PRIMOF.CO
14282,ALAB
14313,CEG.RTH
14333,HON.RTH
14339,MKTX.RTH
14345,SLMT
14398,SPRB
14450,DIGE.L
14470,WQDV.L
14495,ERNS.L
14762,WBD.RTH
14787,ADP.RTH
14811,CTAS.RTH
14822,MO.RTH
14827,USB.RTH
14909,ODFL.RTH
14932,RMD.RTH
14947,RF.RTH
14966,STLD.RTH
14979,PEG.RTH
15039,CMS.RTH
15069,NWSA.RTH
15073,BXP.RTH
15142,ERIE.RTH
15167,WSHP
15182,RAPP
15206,MICC.US
15224,SKE
15243,BTSG
15280,EMPA.NV
15307,C5E.PA
15387,ALAU.L
15392,WTAI.L
15398,WCLD.L
15410,DXJA.L
15412,WTRE.L
15446,IUQA.L
15475,LGQM.DE
15513,UET5.DE
100054,BNT
100058,GALA
100110,ETHEUR
100244,ZECCHF
100448,ASTER
1000621,STX.ASX
1000754,EML.ASX
1000955,MMI.ASX
1000962,ZIP.ASX
1000982,CAY.ASX
1001149,DUR.ASX
1001596,TUA.ASX
1001760,MI6.ASX
1013310,RROS.ST
1016121,GLA1V.HE
1016863,HUSQA.ST
1018180,EAST.ST
1018264,VESTUM.ST
1028575,RVRC.ST
1029018,CTEK.ST
1047887,ACU
1047899,BDL
1047922,DXR
1047936,WTBA
1048405,ACNT
1048662,LGCB
1048891,WKSP
1048903,FGBI
1048908,EDAP
1049125,PCB
1049143,USBC
1049774,EVGN
1049988,LIQT
1049993,HAO
1050071,DXF
1050187,AVTX
1050296,ATOS
1050401,DRIO
1050475,ISTR
1050615,APVO
1050798,HFFG
1051047,RBKB
1051059,BHST
1051077,GVH
1051116,PYXS
1051117,CARL
1051137,BOLD
1051177,OCG
1051302,MOVE.US
1051343,AUUD
1051355,PRTC
1051424,KBDC
1051455,CPOP
1051489,EM
1051539,MRT
1051714,AARD
1051899,ADSE
1051905,REBN
1051939,RAYA
1051941,VSTD
1052100,MLEC
1052146,INEO
1052344,ADVB
1052354,YAAS
1052355,HYAC
1052472,EXOZ
1052497,RITR
1052836,RAAQ
1052865,GIBO
1052900,ONCH
1052935,YOUL
1058577,VELO.US
1059251,CHMI
1060185,MKLY
1061327,EM.MI
1061362,PRT.MI
1061386,OPS.MI
1061416,EPH.MI
1065714,BRR.US
381,MILK.FUT
624,Crypto10
1020,IBM
1053,NBIS
1090,GSLC
1240,CAP.PA
1379,TCOM.CH
1648,ADP
1660,SHW
1780,ROK
1879,SPG
1920,ENR
2053,MKS.L
2090,TPK.L
2216,GJF.OL
2260,NOVO-B.CO
2378,01128.HK
2423,2013.HK
2500,HDD.DE
2510,SGL.DE
2549,ZPRR.DE
2682,FDM.L
2922,IQQK.DE
3019,XLI
3029,MDY
3221,SDIV
3335,NXT.ASX
3339,ANN.ASX
3427,BOAT
3655,HAG.DE
3667,PNE3.DE
3679,FYB.DE
3960,CEBL.DE
4123,PAM
4258,VTV
4325,AWK
4451,LNT
4507,ARCAD.NV
4532,PNL.NV
5638,FOSL
5667,DDD
5669,ADT
5715,JFU
5754,BCP.LSB
6116,1833.HK
6140,CVSA
6391,BNTX
6395,CARG
6590,AM
6594,AMRC
6674,GLFE
6778,MED.US
6916,RBLX
7046,RMD.ASX
7050,RHC.ASX
7058,CPU.ASX
7075,VUL.ASX
7123,KAR.ASX
7729,CAJPY
7958,NEWT.US
8101,STLA.US
8585,GTLB
8605,ONL
8656,GLOB
8703,ALV
8781,USEA
8816,VIK
8883,LEGN
8899,OGE
8919,VLY
8946,CW
9062,IR
9108,DTM
9129,UPBD
9135,ARCB
9473,SAIC
9546,UFPT
9554,RCUS
9595,GATX
9656,OSIS
9758,IBOC
9823,COGT
10000,DEWA.AE
10037,EVCM
10071,SBSI
10080,SCSC
10147,ELVN
10167,GPGI
10284,FISI
10332,MASS
10381,GEF.B
10402,CDRE
10426,VTOL
10450,AGX
10452,CLW
10570,CEMS.DE
10601,IUS3.DE
10609,LWCR.DE
10696,MNY
10829,SN
10837,COWZ
10986,ETON
10988,RHLD
10994,SUPV.US
11030,SPIR
11061,GCTS
11087,SEZL
11089,QUIK
11101,BWMX
11197,CBKD.L
11336,ALFA.L
11367,SDY.L
11740,KLSO.L
12195,ESG.DH
12201,NMAX
12209,GLXY
12249,DBAN.DE
12278,A1OS.DE
12315,HTG.DE
12415,MA10.DE
12655,AMUND.NV
12738,SON.LS
12740,RENE.LS
12861,WWIB.OL
13129,CAF.PA
13182,ALFRE.PA
13196,TNG.PA
13239,ALDUX.PA
13317,ALTOO.PA
13628,ORCL.RTH
13652,BPMC CVR
13693,2727.HK
13811,AFRY.ST
13813,OEMb.ST
13871,YIT.HE
13956,FOBANK.CO
14279,HOLO
14306,CWD
14353,MRNA.RTH
14422,Q
14489,NVDY
14764,AMGN.RTH
14772,VRTX.RTH
14903,ZTS.RTH
14933,OTIS.RTH
14948,VMC.RTH
15063,LDOS.RTH
15218,ORLA
15293,WLDHC.PA
15315,INS.PA
15327,INDO.PA
15363,EXCN.L
15487,WTD7.DE
15489,WTIF.DE
15501,CEBZ.DE
100071,REN
100164,XRPNZD
1000449,MSB.ASX
1000479,MGX.ASX
1001644,MM8.ASX
1013107,HVID.CO
1013311,ACTI.ST
1016150,TELIA1.HE
1022370,SEDANA.ST
1026112,SBBD.ST
1030020,SAMPOSEK.ST
1047894,AP
1047935,FARM.US
1048012,TISI
1048379,PRSO
1048814,FORTY
1048887,USIO
1048927,CLWT
1048930,ELLO
1049207,HQI
1049483,NGNE
1050385,CIIT
